date,item_nbr,logunits,store_nbr,units,station_nbr,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,week,weekday,quarter,holiday,blackfriday,isholiday,isblackfriday
2013-08-21,9,3.1354942159291497,1,22.0,1,88.0,63.0,76.0,2.5555555555555562,61.0,67.0,0.0,11.0,,, ,0.0,0.0,29.94,30.09,3.0,23.0,3.9,2013,8,21,34,2,3,,,0,0
2013-08-22,9,3.367295829986474,1,28.0,1,89.0,66.0,78.0,2.2222222222222223,64.0,69.0,0.0,13.0,,, ,0.0,0.0,29.79,29.93,6.5,22.0,6.8,2013,8,22,34,3,3,,,0,0
2013-08-23,9,3.1780538303479458,1,23.0,1,81.0,58.0,70.0,1.5555555555555556,55.0,62.0,0.0,5.0,,, ,0.0,0.0,29.78,29.98,5.2,34.0,6.7,2013,8,23,34,4,3,,,0,0
2013-08-24,9,3.912023005428146,1,49.0,1,78.0,52.0,65.0,1.1111111111111112,45.0,55.0,0.0,0.0,,, ,0.0,0.0,30.11,30.01807102047721,1.2,6.0,2.6,2013,8,24,34,5,3,,,0,0
2013-08-25,9,3.4657359027997265,1,31.0,1,83.0,52.0,68.0,2.4444444444444446,50.0,58.0,0.0,3.0,,, ,0.0,0.0,30.14,30.29,3.1,22.0,3.7,2013,8,25,34,6,3,,,0,0
2013-08-26,9,2.833213344056216,1,16.0,1,82.0,65.0,74.0,3.111111111111111,60.0,65.0,0.0,9.0,,,RA,0.0,0.0,29.87,30.0,7.4,23.0,8.0,2013,8,26,35,0,3,,,0,0
2013-08-27,9,2.995732273553991,1,19.0,1,85.0,67.0,76.0,2.888888888888889,64.0,68.0,0.0,11.0,,,BR,0.0,0.0,29.72,29.88,2.6,9.0,3.7,2013,8,27,35,1,3,,,0,0
2013-08-28,9,4.02535169073515,1,55.0,1,85.0,63.0,74.0,3.4444444444444446,63.0,67.0,0.0,9.0,,,BR HZ,0.0,0.0,29.75,29.92,3.3,7.0,3.9,2013,8,28,35,2,3,,,0,0
2013-08-29,9,2.995732273553991,1,19.0,1,68.0,63.0,66.0,3.7777777777777777,59.0,61.0,0.0,1.0,,,BR HZ,0.0,0.0,29.89,30.06,6.2,5.0,6.8,2013,8,29,35,3,3,,,0,0
2013-08-30,9,3.044522437723423,1,20.0,1,85.0,61.0,73.0,7.0,61.0,65.0,0.0,8.0,,, ,0.0,0.0,29.78,29.91,5.1,22.0,5.5,2013,8,30,35,4,3,,,0,0
2013-08-31,9,3.6635616461296463,1,38.0,1,82.0,70.0,76.0,6.8888888888888875,69.0,71.0,0.0,11.0,,,RA BR HZ VCTS,0.0,0.49,29.65,29.82,5.4,21.0,5.6,2013,8,31,35,5,3,,,0,0
2013-09-01,9,4.143134726391533,1,62.0,1,85.0,73.0,79.0,6.666666666666668,69.0,72.0,0.0,14.0,,,RA VCTS,0.0,0.0,29.69,29.86,4.8,21.0,5.7,2013,9,1,35,6,3,,,0,0
2013-09-02,9,3.8918202981106265,1,48.0,1,80.0,72.0,76.0,3.888888888888889,70.0,72.0,0.0,11.0,,,TSRA RA BR,0.0,0.22,29.65,29.79,1.1,16.0,2.1,2013,9,2,36,0,3,Labor Day,,1,0
2013-09-03,9,3.332204510175204,1,27.0,1,82.0,64.0,73.0,2.7777777777777777,64.0,68.0,0.0,8.0,,,BR,0.0,0.0,29.59,29.76,5.2,24.0,5.9,2013,9,3,36,1,3,,,0,0
2013-09-04,9,3.58351893845611,1,35.0,1,81.0,59.0,70.0,4.2222222222222205,54.0,61.0,0.0,5.0,,, ,0.0,0.0,29.7,29.88,6.8,25.0,7.2,2013,9,4,36,2,3,,,0,0
2013-09-05,9,2.8903717578961645,1,17.0,1,71.0,51.0,61.0,1.4444444444444444,48.0,55.0,4.0,0.0,,,RA,0.0,0.04,29.81,30.0,3.6,33.0,6.1,2013,9,5,36,3,3,,,0,0
2013-09-06,9,3.5263605246161616,1,33.0,1,70.0,45.0,58.0,1.7777777777777777,40.0,49.0,7.0,0.0,,, ,0.0,0.0,30.03,30.18,2.5,24.0,4.0,2013,9,6,36,4,3,,,0,0
2013-09-07,9,3.4339872044851463,1,30.0,1,81.0,50.0,66.0,4.888888888888889,48.0,56.0,0.0,1.0,,, ,0.0,0.0,29.83,29.97,6.0,23.0,6.4,2013,9,7,36,5,3,,,0,0
2013-09-08,9,3.2188758248682006,1,24.0,1,74.0,50.0,62.0,2.6666666666666665,47.0,55.0,3.0,0.0,,, ,0.0,0.0,29.7,29.89,5.9,29.0,8.0,2013,9,8,36,6,3,,,0,0
2013-09-09,9,,1,,1,71.0,44.0,58.0,2.4444444444444446,42.0,50.0,7.0,0.0,,, ,0.0,0.0,30.01,30.18,5.0,21.0,5.6,2013,9,9,37,0,3,,,0,0
2013-09-10,9,,1,,1,76.0,56.0,66.0,5.8888888888888875,61.0,64.0,0.0,1.0,,,RA,0.0,0.13,29.95,30.1,6.2,20.0,6.6,2013,9,10,37,1,3,,,0,0
2013-09-11,9,,1,,1,96.0,70.0,83.0,8.555555555555555,69.0,73.0,0.0,18.0,,,BR HZ VCTS,0.0,0.0,29.86,30.01,7.3,23.0,7.7,2013,9,11,37,2,3,,,0,0
2013-09-12,9,,1,,1,89.0,67.0,78.0,6.4444444444444455,66.0,70.0,0.0,13.0,,,RA BR VCTS,0.0,1.34,29.67,29.81,3.7,21.0,5.9,2013,9,12,37,3,3,,,0,0
2013-09-13,9,,1,,1,79.0,59.0,69.0,3.6666666666666665,61.0,64.0,0.0,4.0,,,RA BR,0.0,0.47,29.49,29.66,2.9,31.0,3.8,2013,9,13,37,4,3,,,0,0
2013-09-14,9,,1,,1,69.0,53.0,61.0,0.8888888888888888,50.0,55.0,4.0,0.0,,, ,0.0,0.0,29.74,29.93,5.5,30.0,6.0,2013,9,14,37,5,3,,,0,0
2013-09-15,9,,1,,1,72.0,49.0,61.0,2.1111111111111107,47.0,53.0,4.0,0.0,,, ,0.0,0.0,29.95,30.11,4.1,23.0,4.7,2013,9,15,37,6,3,,,0,0
2013-09-16,9,3.295836866004329,1,26.0,1,68.0,46.0,57.0,1.5555555555555556,46.0,52.0,8.0,0.0,,,RA,0.0,0.01,29.91,30.1,4.0,31.0,6.1,2013,9,16,38,0,3,,,0,0
2013-09-17,9,0.0,1,0.0,1,64.0,41.0,53.0,0.1111111111111111,37.0,45.0,12.0,0.0,,, ,0.0,0.0,30.2,30.37,3.5,36.0,4.8,2013,9,17,38,1,3,,,0,0
2013-09-18,9,3.1354942159291497,1,22.0,1,74.0,43.0,59.0,5.222222222222221,42.0,50.0,6.0,0.0,,, ,0.0,0.0,30.09,30.24,3.6,22.0,4.2,2013,9,18,38,2,3,,,0,0
2013-09-19,9,3.044522437723423,1,20.0,1,78.0,49.0,64.0,6.1111111111111125,49.0,55.0,1.0,0.0,,, ,0.0,0.0,29.95,30.1,0.9,20.0,2.6,2013,9,19,38,3,3,,,0,0
2013-09-20,9,2.9444389791664403,1,18.0,1,80.0,50.0,65.0,-1.2222222222222223,53.0,58.0,0.0,0.0,,, ,0.0,0.0,29.9,30.06,1.4,9.0,2.8,2013,9,20,38,4,3,,,0,0
2013-09-21,9,3.367295829986474,1,28.0,1,77.0,54.0,66.0,-1.5555555555555556,57.0,61.0,0.0,1.0,,,FG+ BR,0.0,0.0,29.78,29.9,6.5,20.0,7.7,2013,9,21,38,5,3,,,0,0
2013-09-22,9,3.5263605246161616,1,33.0,1,73.0,53.0,63.0,-3.0,53.0,58.0,2.0,0.0,,,RA BR,0.0,0.6,29.54,29.71,6.8,25.0,9.6,2013,9,22,38,6,3,,,0,0
2013-09-23,9,3.367295829986474,1,28.0,1,62.0,46.0,54.0,-3.2222222222222223,38.0,46.0,11.0,0.0,,, ,0.0,0.0,29.77,29.94,7.7,30.0,8.1,2013,9,23,39,0,3,,,0,0
2013-09-24,9,2.9444389791664403,1,18.0,1,66.0,41.0,54.0,1.3333333333333333,40.0,46.0,11.0,0.0,,, ,0.0,0.0,29.77,29.92,3.9,31.0,5.5,2013,9,24,39,1,3,,,0,0
2013-09-25,9,1.9459101490553132,1,6.0,1,66.0,45.0,56.0,1.5555555555555556,45.0,51.0,9.0,0.0,,, ,0.0,0.0,29.76,29.94,0.5,4.0,2.3,2013,9,25,39,2,3,,,0,0
2013-09-26,9,2.6390573296152584,1,13.0,1,68.0,51.0,60.0,3.4444444444444446,46.0,52.0,5.0,0.0,,, ,0.0,0.0,29.89,30.07,2.9,2.0,3.5,2013,9,26,39,3,3,,,0,0
2013-09-27,9,2.4849066497880004,1,11.0,1,68.0,51.0,60.0,4.666666666666667,49.0,54.0,5.0,0.0,,, ,0.0,0.0,30.05,30.23,2.8,2.0,3.9,2013,9,27,39,4,3,,,0,0
2013-09-28,9,3.1354942159291497,1,22.0,1,73.0,48.0,61.0,3.333333333333333,49.0,54.0,4.0,0.0,,,FG+ BR HZ,0.0,0.0,30.14,30.31,2.2,7.0,2.4,2013,9,28,39,5,3,,,0,0
2013-09-29,9,3.784189633918261,1,43.0,1,69.0,48.0,59.0,-1.6666666666666667,47.0,51.0,6.0,0.0,,,FG+ BR,0.0,0.0,30.06,30.21,0.7,10.0,0.9,2013,9,29,39,6,3,,,0,0
2013-09-30,9,3.295836866004329,1,26.0,1,69.0,47.0,58.0,0.0,46.0,51.0,7.0,0.0,,,FG+ BR,0.0,0.0,29.91,30.06,0.6,10.0,0.8,2013,9,30,40,0,3,,,0,0
2013-10-01,9,1.791759469228055,1,5.0,1,77.0,47.0,62.0,5.4444444444444455,49.0,55.0,3.0,0.0,,,BR,0.0,0.0,29.77,29.92,0.9,29.0,2.7,2013,10,1,40,1,4,,,0,0
2013-10-02,9,2.8903717578961645,1,17.0,1,81.0,55.0,68.0,8.0,54.0,60.0,0.0,3.0,,, ,0.0,0.0,29.72,29.89,6.3,25.0,7.1,2013,10,2,40,2,4,,,0,0
2013-10-03,9,2.772588722239781,1,15.0,1,78.0,53.0,66.0,9.444444444444443,49.0,56.0,0.0,1.0,,, ,0.0,0.0,29.88,30.05,2.7,23.0,3.4,2013,10,3,40,3,4,,,0,0
2013-10-04,9,3.8501476017100584,1,46.0,1,63.0,51.0,57.0,7.333333333333332,53.0,56.0,8.0,0.0,,,RA,0.0,0.12,29.91,30.08,0.8,25.0,1.5,2013,10,4,40,4,4,,,0,0
2013-10-05,9,4.189654742026425,1,65.0,1,70.0,57.0,64.0,2.3239869202841192,54.0,57.0,1.0,0.0,,,RA,0.0,0.0,29.94,30.11,2.1,5.0,2.8,2013,10,5,40,5,4,,,0,0
2013-10-06,9,4.110873864173311,1,60.0,1,60.0,53.0,57.0,-2.7777777777777777,52.0,54.0,8.0,0.0,,,RA BR,0.0,0.41,30.04,30.21,5.4,5.0,6.1,2013,10,6,40,6,4,,,0,0
2013-10-07,9,3.871201010907891,1,47.0,1,79.0,57.0,68.0,0.8888888888888888,60.0,63.0,0.0,3.0,,,RA FG+ BR,0.0,0.1,29.82,29.95,4.2,20.0,7.5,2013,10,7,41,0,4,,,0,0
2013-10-08,9,3.6635616461296463,1,38.0,1,66.0,45.0,56.0,-1.5555555555555556,41.0,49.0,9.0,0.0,,, ,0.0,0.0,29.99,30.21,4.8,31.0,6.6,2013,10,8,41,1,4,,,0,0
2013-10-09,9,2.8903717578961645,1,17.0,1,62.0,40.0,51.0,-0.6666666666666666,41.0,46.0,14.0,0.0,,,BR HZ,0.0,0.0,30.27,30.44,3.4,5.0,3.7,2013,10,9,41,2,4,,,0,0
2013-10-10,9,3.1354942159291497,1,22.0,1,62.0,41.0,52.0,1.6666666666666667,45.0,49.0,13.0,0.0,,,BR,0.0,0.0,30.14,30.29,1.5,6.0,1.9,2013,10,10,41,3,4,,,0,0
2013-10-11,9,2.833213344056216,1,16.0,1,72.0,47.0,60.0,7.333333333333332,43.0,50.0,5.0,0.0,,,BR,0.0,0.0,29.99,30.16,3.1,4.0,3.4,2013,10,11,41,4,4,,,0,0
2013-10-12,9,3.7612001156935624,1,42.0,1,58.0,47.0,53.0,5.0,49.0,51.0,12.0,0.0,,,BR HZ,0.0,0.0,30.14,30.33,6.6,4.0,6.9,2013,10,12,41,5,4,,,0,0
2013-10-13,9,3.7376696182833684,1,41.0,1,63.0,41.0,52.0,1.5555555555555556,43.0,47.0,13.0,0.0,,,BR,0.0,0.0,30.27,30.43,2.7,5.0,3.8,2013,10,13,41,6,4,,,0,0
2013-10-14,9,3.6888794541139363,1,39.0,1,66.0,37.0,52.0,2.1111111111111107,40.0,46.0,13.0,0.0,,,FG+ FG BR,0.0,0.0,30.19,30.33,1.4,22.0,1.9,2013,10,14,42,0,4,Columbus Day (Most regions),,1,0
2013-10-15,9,3.4965075614664802,1,32.0,1,63.0,52.0,58.0,1.3333333333333333,49.0,53.0,7.0,0.0,,, ,0.0,0.0,30.09,30.25,2.2,5.0,2.5,2013,10,15,42,1,4,,,0,0
2013-10-16,9,3.4965075614664802,1,32.0,1,62.0,51.0,57.0,-4.5555555555555545,51.0,53.0,8.0,0.0,,,RA FG+ FG BR,0.0,0.0,29.93,30.06,1.4,5.0,1.8,2013,10,16,42,2,4,,,0,0
2013-10-17,9,2.3978952727983707,1,10.0,1,75.0,52.0,64.0,-1.0,52.0,56.0,1.0,0.0,,,RA FG BR,0.0,0.05,29.67,29.82,5.1,22.0,5.2,2013,10,17,42,3,4,,,0,0
2013-10-18,9,3.258096538021482,1,25.0,1,69.0,51.0,60.0,-2.888888888888889,46.0,54.0,5.0,0.0,,,RA BR,0.0,0.02,29.58,29.76,8.0,26.0,9.2,2013,10,18,42,4,4,,,0,0
2013-10-19,9,4.219507705176107,1,67.0,1,68.0,41.0,55.0,-5.0,39.0,48.0,10.0,0.0,,,RA,0.0,0.0,29.75,29.89,2.9,20.0,3.7,2013,10,19,42,5,4,,,0,0
2013-10-20,9,3.4339872044851463,1,30.0,1,62.0,42.0,52.0,-4.2222222222222205,36.0,46.0,13.0,0.0,,, ,0.0,0.0,29.67,29.86,7.0,26.0,7.8,2013,10,20,42,6,4,,,0,0
2013-10-21,9,3.1780538303479458,1,23.0,1,67.0,37.0,52.0,-1.5555555555555556,37.0,46.0,13.0,0.0,,, ,0.0,0.0,29.9,30.06,4.5,21.0,5.1,2013,10,21,43,0,4,,,0,0
2013-10-22,9,2.0794415416798357,1,7.0,1,65.0,45.0,55.0,-2.0,42.0,49.0,10.0,0.0,,,RA,0.0,0.0,29.68,29.82,4.4,23.0,5.1,2013,10,22,43,1,4,,,0,0
2013-10-23,9,3.4965075614664802,1,32.0,1,53.0,36.0,45.0,-3.0,32.0,40.0,20.0,0.0,,, ,0.0,0.0,29.55,29.7,2.3,26.0,2.7,2013,10,23,43,2,4,,,0,0
2013-10-24,9,2.70805020110221,1,14.0,1,54.0,39.0,47.0,-4.666666666666667,27.0,38.0,18.0,0.0,,, ,0.0,0.0,29.6,29.79,9.4,25.0,9.6,2013,10,24,43,3,4,,,0,0
2013-10-25,9,2.9444389791664403,1,18.0,1,50.0,33.0,42.0,-5.8888888888888875,27.0,36.0,23.0,0.0,,, ,0.0,0.0,29.85,30.04,5.6,28.0,6.5,2013,10,25,43,4,4,,,0,0
2013-10-26,9,3.6888794541139363,1,39.0,1,56.0,30.0,43.0,-1.0,27.0,37.0,22.0,0.0,,,RA,0.0,0.0,29.9,30.03,8.1,21.0,8.3,2013,10,26,43,5,4,,,0,0
2013-10-27,9,3.784189633918261,1,43.0,1,56.0,36.0,46.0,-1.7777777777777777,31.0,41.0,19.0,0.0,,,RA,0.0,0.01,29.73,29.91,7.0,26.0,8.3,2013,10,27,43,6,4,,,0,0
2013-10-28,9,3.9889840465642745,1,53.0,1,60.0,33.0,47.0,1.3333333333333333,27.0,38.0,18.0,0.0,,, ,0.0,0.0,29.99,30.18,5.4,26.0,7.6,2013,10,28,44,0,4,,,0,0
2013-10-29,9,2.4849066497880004,1,11.0,1,50.0,27.0,39.0,4.777777777777779,22.0,32.0,26.0,0.0,,,HZ,0.0,0.0,30.24,30.42,0.8,25.0,1.8,2013,10,29,44,1,4,,,0,0
2013-10-30,9,2.6390573296152584,1,13.0,1,50.0,32.0,41.0,6.4444444444444455,31.0,36.0,24.0,0.0,,,RA BR,0.0,0.06,30.12,30.28,1.1,21.0,1.1,2013,10,30,44,2,4,,,0,0
2013-10-31,9,2.70805020110221,1,14.0,1,63.0,31.0,47.0,4.111111111111111,45.0,47.0,18.0,0.0,,,RA FG+ BR HZ,0.0,0.1,29.96,30.07,3.1,19.0,3.4,2013,10,31,44,3,4,Halloween,,1,0
2013-11-01,9,2.6390573296152584,1,13.0,1,72.0,56.0,64.0,5.333333333333333,54.0,59.0,1.0,0.0,,,RA,0.0,0.0,29.4,29.56,14.3,21.0,14.5,2013,11,1,44,4,4,,,0,0
2013-11-02,9,2.833213344056216,1,16.0,1,67.0,47.0,57.0,0.1111111111111111,41.0,49.0,8.0,0.0,,, ,0.0,0.0,29.49,29.67,2.5,25.0,3.6,2013,11,2,44,5,4,,,0,0
2013-11-03,9,3.9512437185814275,1,51.0,1,50.0,31.0,41.0,-5.5555555555555545,25.0,35.0,24.0,0.0,,,RA,0.0,0.0,29.91,30.14,6.7,33.0,7.3,2013,11,3,44,6,4,,,0,0
2013-11-04,9,4.5217885770490405,1,91.0,1,43.0,25.0,34.0,-1.2222222222222223,15.0,28.0,31.0,0.0,,, ,0.0,0.0,30.44,30.64,3.4,2.0,4.3,2013,11,4,45,0,4,,,0,0
2013-11-05,9,2.4849066497880004,1,11.0,1,51.0,25.0,38.0,3.7777777777777777,25.0,34.0,27.0,0.0,,, ,0.0,0.0,30.5,30.65,1.0,20.0,1.6,2013,11,5,45,1,4,,,0,0
2013-11-06,9,3.1354942159291497,1,22.0,1,62.0,40.0,51.0,0.9286992475445972,38.0,45.0,14.0,0.0,,, ,0.0,0.0,30.19,30.3,8.0,21.0,8.2,2013,11,6,45,2,4,,,0,0
2013-11-07,9,2.6390573296152584,1,13.0,1,66.0,40.0,53.0,-1.1465796986531769,47.0,51.0,12.0,0.0,,,RA,0.0,0.11,29.66,29.81,6.3,25.0,8.9,2013,11,7,45,3,4,,,0,0
2013-11-08,9,2.772588722239781,1,15.0,1,49.0,33.0,41.0,-3.0,24.0,34.0,24.0,0.0,,, ,0.0,0.01,29.75,29.94,9.3,27.0,9.8,2013,11,8,45,4,4,,,0,0
2013-11-09,9,3.5553480614894135,1,34.0,1,45.0,32.0,39.0,1.3333333333333333,20.0,33.0,26.0,0.0,,, ,0.0,0.0,29.97,30.14,6.0,26.0,7.3,2013,11,9,45,5,4,,,0,0
2013-11-10,9,3.58351893845611,1,35.0,1,54.0,41.0,48.0,2.6666666666666665,33.0,41.0,17.0,0.0,,,RA,0.0,0.05,29.7,29.84,5.7,25.0,6.6,2013,11,10,45,6,4,,,0,0
2013-11-11,9,3.367295829986474,1,28.0,1,52.0,40.0,46.0,2.333333333333333,24.0,37.0,19.0,0.0,,, ,0.13333333333333333,0.0,29.81,29.99,8.0,25.0,10.0,2013,11,11,46,0,4,Veterans Day,,1,0
2013-11-12,9,2.3978952727983707,1,10.0,1,50.0,27.0,39.0,-8.11111111111111,20.0,30.0,26.0,0.0,,,RA SN,0.05555555555555555,0.07,29.87,30.07,7.8,30.0,9.4,2013,11,12,46,1,4,,,0,0
2013-11-13,9,3.6888794541139363,1,39.0,1,36.0,24.0,30.0,-13.555555555555555,11.0,24.0,35.0,0.0,,,HZ,0.0,0.0,30.06,30.24,6.5,28.0,7.8,2013,11,13,46,2,4,,,0,0
2013-11-14,9,2.6390573296152584,1,13.0,1,52.0,28.0,40.0,-6.4444444444444455,19.0,33.0,25.0,0.0,,, ,0.0,0.0,29.93,30.09,7.5,23.0,8.1,2013,11,14,46,3,4,,,0,0
2013-11-15,9,,1,,1,61.0,30.0,46.0,4.0,20.0,36.0,19.0,0.0,,, ,0.0,0.0,29.98,30.16,4.9,21.0,5.0,2013,11,15,46,4,4,,,0,0
2013-11-16,9,,1,,1,61.0,34.0,48.0,11.444444444444445,29.0,39.0,17.0,0.0,,, ,0.0,0.0,30.09,30.28,0.9,25.0,2.0,2013,11,16,46,5,4,,,0,0
2013-11-17,9,,1,,1,56.0,30.0,43.0,12.888888888888893,41.0,43.0,22.0,0.0,,,RA FG+ BR,0.0,0.0,30.07,30.19,1.3,5.0,2.7,2013,11,17,46,6,4,,,0,0
2013-11-18,9,,1,,1,66.0,49.0,58.0,8.777777777777779,45.0,52.0,7.0,0.0,,,RA BR,0.0,1.32,29.46,29.6,7.0,23.0,8.8,2013,11,18,47,0,4,,,0,0
2013-11-19,9,,1,,1,50.0,32.0,41.0,3.0,17.0,32.0,24.0,0.0,,, ,0.0,0.0,29.74,29.98,12.7,30.0,13.5,2013,11,19,47,1,4,,,0,0
2013-11-20,9,,1,,1,42.0,25.0,34.0,2.6666666666666665,11.0,27.0,31.0,0.0,,, ,0.0,0.0,30.31,30.52,6.5,32.0,6.7,2013,11,20,47,2,4,,,0,0
2013-11-21,9,,1,,1,48.0,20.0,34.0,5.333333333333333,16.0,29.0,31.0,0.0,,, ,0.0,0.0,30.41,30.55,2.5,23.0,2.8,2013,11,21,47,3,4,,,0,0
2013-11-22,9,3.4657359027997265,1,31.0,1,45.0,40.0,43.0,-3.6666666666666665,37.0,40.0,22.0,0.0,,,RA FG+ FG BR,0.0,0.2,29.99,30.1,0.2,15.0,2.0,2013,11,22,47,4,4,,,0,0
2013-11-23,9,4.0943445622221,1,59.0,1,48.0,31.0,40.0,-8.444444444444445,23.0,34.0,25.0,0.0,,,BR,0.0,0.0,29.67,29.83,11.8,27.0,12.5,2013,11,23,47,5,4,,,0,0
2013-11-24,9,,1,,1,31.0,20.0,26.0,-16.22222222222222,0.0,19.0,39.0,0.0,,,SN,0.07777777777777778,0.0,29.74,29.95,17.3,30.0,17.6,2013,11,24,47,6,4,,,0,0
2013-11-25,9,,1,,1,32.0,17.0,25.0,-13.777777777777779,-2.0,19.0,40.0,0.0,,, ,0.07777777777777778,0.0,30.14,30.31,8.5,27.0,10.5,2013,11,25,48,0,4,,,0,0
2013-11-26,9,,1,,1,39.0,31.0,35.0,-5.4444444444444455,20.0,30.0,30.0,0.0,,,RA SN BR,0.022222222222222227,0.08,30.12,30.27,3.7,22.0,6.1,2013,11,26,48,1,4,,,0,0
2013-11-27,9,,1,,1,64.0,37.0,51.0,-7.222222222222222,47.0,49.0,14.0,0.0,,,RA BR,0.0,1.54,29.36,29.46,3.8,20.0,10.9,2013,11,27,48,2,4,,,0,0
2013-11-28,9,,1,,1,39.0,24.0,32.0,-8.444444444444445,12.0,26.0,33.0,0.0,,, ,0.0,0.0,29.78,30.05,12.5,27.0,12.9,2013,11,28,48,3,4,Thanksgiving Day,,1,0
2013-11-29,9,,1,,1,32.0,19.0,26.0,-7.0,6.0,20.0,39.0,0.0,,,UP,0.0,0.0,30.39,30.6,4.7,31.0,5.5,2013,11,29,48,4,4,Black Friday,blackfriday,1,1
2013-11-30,9,,1,,1,34.0,13.0,24.0,-0.1111111111111111,12.0,22.0,41.0,0.0,,, ,0.0,0.0,30.55,30.69,0.8,10.0,2.3,2013,11,30,48,5,4,,blackfriday,0,1
2013-12-01,9,3.044522437723423,1,20.0,1,38.0,32.0,35.0,4.2222222222222205,30.0,34.0,30.0,0.0,,,RA BR,0.0,0.08,30.08,30.21,2.4,36.0,3.4,2013,12,1,48,6,4,,blackfriday,0,1
2013-12-02,9,3.4339872044851463,1,30.0,1,40.0,37.0,39.0,6.5555555555555545,35.0,37.0,26.0,0.0,,,BR,0.0,0.0,29.82,29.98,3.1,35.0,3.4,2013,12,2,49,0,4,,blackfriday,0,1
2013-12-03,9,2.995732273553991,1,19.0,1,49.0,33.0,41.0,8.222222222222221,31.0,36.0,24.0,0.0,,,BR,0.0,0.0,29.75,29.92,4.6,32.0,5.3,2013,12,3,49,1,4,,,0,0
2013-12-04,9,3.4011973816621555,1,29.0,1,42.0,29.0,36.0,6.8888888888888875,24.0,31.0,29.0,0.0,,, ,0.0,0.0,29.91,30.1,3.5,27.0,4.4,2013,12,4,49,2,4,,,0,0
2013-12-05,9,2.6390573296152584,1,13.0,1,46.0,29.0,38.0,-3.0,34.0,37.0,27.0,0.0,,,FG+ BR HZ,0.14444444444444446,0.0,29.97,30.11,1.0,5.0,2.4,2013,12,5,49,3,4,,,0,0
2013-12-06,9,4.174387269895637,1,64.0,1,55.0,34.0,45.0,-9.222222222222221,40.0,44.0,20.0,0.0,,,RA SN BR,1.1333333333333333,0.28,29.81,29.99,4.3,30.0,5.4,2013,12,6,49,4,4,,,0,0
2013-12-07,9,3.8501476017100584,1,46.0,1,39.0,25.0,32.0,-14.888888888888893,23.0,30.0,33.0,0.0,,,RA,0.04444444444444445,0.07,30.06,30.27,5.9,30.0,6.2,2013,12,7,49,5,4,,,0,0
2013-12-08,9,2.302585092994046,1,9.0,1,30.0,20.0,25.0,-10.777777777777779,15.0,24.0,40.0,0.0,,, ,0.37777777777777777,0.0,30.37,30.55,1.4,34.0,2.1,2013,12,8,49,6,4,,,0,0
2013-12-09,9,2.6390573296152584,1,13.0,1,39.0,25.0,32.0,-9.555555555555557,28.0,31.0,33.0,0.0,,,RA SN FG BR UP,0.14444444444444446,0.24,30.03,30.14,2.3,1.0,4.7,2013,12,9,50,0,4,,,0,0
2013-12-10,9,1.6094379124341003,1,4.0,1,36.0,25.0,31.0,-11.222222222222221,24.0,29.0,34.0,0.0,,,SN,0.2111111111111111,0.0,29.7,29.89,6.7,24.0,7.7,2013,12,10,50,1,4,,,0,0
2013-12-11,9,2.302585092994046,1,9.0,1,33.0,21.0,27.0,-9.888888888888893,14.0,23.0,38.0,0.0,,, ,0.07777777777777778,0.0,29.95,30.13,8.9,23.0,9.2,2013,12,11,50,2,4,,,0,0
2013-12-12,9,4.143134726391533,1,62.0,1,25.0,16.0,21.0,-9.79701860681085,3.0,17.0,44.0,0.0,,, ,0.011111111111111113,0.1378193517259247,29.89421971565889,30.06510335603821,4.4,28.0,6.3478890711748575,2013,12,12,50,3,4,,,0,0
2013-12-13,9,3.4011973816621555,1,29.0,1,30.0,13.0,22.0,-4.333333333333333,7.0,18.0,43.0,0.0,,, ,0.022222222222222227,0.0,29.91,30.12,8.2,26.0,10.4,2013,12,13,50,4,4,,,0,0
2013-12-14,9,3.1354942159291497,1,22.0,1,18.0,9.0,14.0,-7.0,1.0,11.0,51.0,0.0,,,SN,1.122222222222222,0.1,30.34,30.5,6.8,36.0,7.8,2013,12,14,50,5,4,,,0,0
2013-12-15,9,4.189654742026425,1,65.0,1,35.0,18.0,27.0,-3.6666666666666665,21.0,25.0,38.0,0.0,,,FZRA SN FG BR,1.2111111111111112,0.47,29.55,29.67,2.9,34.0,10.9,2013,12,15,50,6,4,,,0,0
2013-12-16,9,3.091042453358316,1,21.0,1,27.0,12.0,20.0,-2.888888888888889,8.0,19.0,45.0,0.0,,, ,0.1,0.0,29.75,29.98,11.3,26.0,11.9,2013,12,16,51,0,4,,,0,0
2013-12-17,9,2.833213344056216,1,16.0,1,19.0,0.0,10.0,-2.1111111111111107,3.0,10.0,55.0,0.0,,,SN,1.2999999999999998,0.16,30.03,30.18,6.1,1.0,6.5,2013,12,17,51,1,4,,,0,0
2013-12-18,9,1.9459101490553132,1,6.0,1,34.0,17.0,26.0,2.2222222222222223,15.0,23.0,39.0,0.0,,, ,0.0,0.0,29.78,29.96,5.9,29.0,7.8,2013,12,18,51,2,4,,,0,0
2013-12-19,9,2.9444389791664403,1,18.0,1,41.0,26.0,34.0,10.222222222222221,20.0,29.0,31.0,0.0,,, ,0.10160678188618648,0.0,29.87,30.05,7.7,22.0,8.0,2013,12,19,51,3,4,,,0,0
